,algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,train_main_time,train_preprocess_time,train_postprocess_time,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,BestF1Score,FalseNegativeRate,RANGE_PR_AUC,result_path,BestF1MinusFNR,Recommendation_ACC
38990,DenoisingAutoEncoder (DAE),OBSEA,2020-01-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,3,{},16.380151987075806,,,7.230498790740967,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
39026,DenoisingAutoEncoder (DAE),OBSEA,2020-01-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4612c4e06ea4131330882ffd0a43444a,3,{},13.732126474380491,,,7.615628957748413,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
39036,DenoisingAutoEncoder (DAE),OBSEA,2020-01-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,bafd0b5bab66633b17924ba1c20b0398,2,{},13.999943971633911,,,7.946889638900757,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
94591,LOF,OBSEA,2020-11-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,4,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,10.958470106124878,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_17/results.csv,,0.999995000025
94641,LOF,OBSEA,2020-12-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,4,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,10.85447382926941,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_17/results.csv,,0.999995000025
94613,LOF,OBSEA,2020-12-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,5,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,11.025010347366331,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_17/results.csv,,0.999995000025
94655,LOF,OBSEA,2020-12-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,1,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,10.230923652648926,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_17/results.csv,,0.999995000025
94573,LOF,OBSEA,2020-11-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,5,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,10.334245443344116,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_17/results.csv,,0.999995000025
94563,LOF,OBSEA,2020-11-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,da57e09e2b4ad4d568a26dd67f170158,5,"{'distance_metric_order': 2, 'leaf_size': 20, 'n_jobs': 1, 'n_neighbors': 50, 'random_state': 42}",,,,9.774065017700195,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_17/results.csv,,0.999995000025
39109,DenoisingAutoEncoder (DAE),OBSEA,2020-01-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,2,{},11.947458505630491,,,7.366811752319336,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
39118,DenoisingAutoEncoder (DAE),OBSEA,2020-01-18,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,c8d37c7a26a5f51260539d3c90e37648,1,{},14.229653120040894,,,7.692898273468018,,,,0.999995000025,0.0,1.0000000000000002,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
22343,HBOS,OBSEA,2020-01-18_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,10.295369625091553,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22375,HBOS,OBSEA,2020-01-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",,,,9.225198984146118,,,,0.999995000025,0.0,1.0000000000000002,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22361,HBOS,OBSEA,2020-01-19_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,5,"{'n_bins': 20, 'random_state': 42}",,,,9.501843929290771,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22341,HBOS,OBSEA,2020-01-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,5,"{'n_bins': 20, 'random_state': 42}",,,,9.933245658874512,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22331,HBOS,OBSEA,2020-01-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,5,"{'n_bins': 20, 'random_state': 42}",,,,10.012068271636965,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22321,HBOS,OBSEA,2020-01-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,5,"{'n_bins': 20, 'random_state': 42}",,,,9.880760669708252,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
25676,AutoEncoder (AE),OBSEA,2020-01-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,4,{},21.56780982017517,,,10.44759464263916,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_03_23_15_03/results.csv,,0.999995000025
22383,HBOS,OBSEA,2020-01-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,9.895312309265137,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
13037,RobustPCA,OBSEA,2020-12-07,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{'random_state': 42},151.95966172218323,,,7.377252340316772,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_11_11_51/results.csv,,0.999995000025
22311,HBOS,OBSEA,2020-01-14_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,5,"{'n_bins': 20, 'random_state': 42}",,,,9.459426403045654,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22287,HBOS,OBSEA,2020-01-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",,,,10.120898008346558,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22301,HBOS,OBSEA,2020-01-13_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,5,"{'n_bins': 20, 'random_state': 42}",,,,10.201909065246582,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22263,HBOS,OBSEA,2020-01-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",,,,10.691270351409912,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
22279,HBOS,OBSEA,2020-01-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,4,"{'n_bins': 20, 'random_state': 42}",,,,11.53543186187744,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
8837,COPOD,OBSEA,2020-01-13_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,5,{'random_state': 42},,,,8.672822952270508,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.999995000025
46660,RobustPCA,OBSEA,2020-01-11,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{},112.93634819984436,,,6.697344541549683,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
46659,RobustPCA,OBSEA,2020-01-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},111.13870811462402,,,7.045525789260864,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
8811,COPOD,OBSEA,2020-01-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{'random_state': 42},,,,9.816710233688354,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.999995000025
8799,COPOD,OBSEA,2020-01-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{'random_state': 42},,,,9.139368057250977,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.999995000025
8819,COPOD,OBSEA,2020-01-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{'random_state': 42},,,,8.641716003417969,,,,0.999995000025,0.0,1.0000000000000002,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_52/results.csv,,0.999995000025
46707,RobustPCA,OBSEA,2020-01-18,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},105.02689051628111,,,6.111859083175659,,,,0.999995000025,0.0,1.0000000000000002,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
13017,RobustPCA,OBSEA,2020-12-05,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{'random_state': 42},100.50246906280518,,,8.98343276977539,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_11_11_51/results.csv,,0.999995000025
46701,RobustPCA,OBSEA,2020-01-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},107.00108575820924,,,6.158738851547241,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
46675,RobustPCA,OBSEA,2020-01-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,2,{},112.38763928413393,,,6.793439865112305,,,,0.999995000025,0.0,1.0000000000000002,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
46685,RobustPCA,OBSEA,2020-01-15,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{},111.09917974472046,,,6.99563455581665,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
46683,RobustPCA,OBSEA,2020-01-14,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},111.6920576095581,,,6.116896390914917,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
46671,RobustPCA,OBSEA,2020-01-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},112.5369312763214,,,6.591399669647217,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
46695,RobustPCA,OBSEA,2020-01-16,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,3,{},107.86723804473876,,,6.36423921585083,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
22141,DeepAnT,OBSEA,2020-01-18,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,1,"{'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'prediction_window_size': 50, 'random_state': 42, 'split': 0.8, 'window_size': 50}",10811.341839551926,,,440.3277578353882,,0.1035919189453125,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_17_57_05/results.csv,,0.999995000025
22139,DeepAnT,OBSEA,2020-01-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,1,"{'batch_size': 64, 'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'learning_rate': 0.001, 'prediction_window_size': 50, 'random_state': 42, 'split': 0.8, 'window_size': 50}",10811.40482735634,,,427.327805519104,,0.1071298122406005,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_17_57_05/results.csv,,0.999995000025
22137,DeepAnT,OBSEA,2020-01-16,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,1,"{'window_size': 50, 'split': 0.8, 'random_state': 42, 'prediction_window_size': 50, 'learning_rate': 0.001, 'epochs': 500, 'early_stopping_patience': 10, 'early_stopping_delta': 0.05, 'batch_size': 64}",10811.474243164062,,,363.01447558403015,,0.161327838897705,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_17_57_05/results.csv,,0.999995000025
22135,DeepAnT,OBSEA,2020-01-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,f1d3356f9300f17a84a6becaa8cf8758,1,{},10811.452773094175,,,433.1660552024841,,0.175774335861206,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_06_17_57_05/results.csv,,0.999995000025
86257,PCC,OBSEA,2020-01-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",,,,7.8593902587890625,,,,0.999995000025,0.0,1.0000000000000002,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_18/results.csv,,0.999995000025
73208,RobustPCA,OBSEA,2020-12-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,1,{'random_state': 42},143.69448900222778,,,7.0201568603515625,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_05_23_57/results.csv,,0.999995000025
86273,PCC,OBSEA,2020-01-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,4,"{'random_state': 42, 'svd_solver': 'auto'}",,,,7.147613286972046,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_18/results.csv,,0.999995000025
29069,AutoEncoder (AE),OBSEA,2020-01-17,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,2,{},20.44510149955749,,,7.796127080917358,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
90019,AutoEncoder (AE),OBSEA,2020-01-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",21.06689715385437,,,7.404812812805176,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_13_11_56/results.csv,,0.999995000025
90001,AutoEncoder (AE),OBSEA,2020-01-12,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,4,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",17.597168922424316,,,7.780157566070557,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_13_11_56/results.csv,,0.999995000025
89215,PCC,OBSEA,2020-12-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,5,"{'random_state': 42, 'svd_solver': 'auto'}",,,,9.350255489349363,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_18/results.csv,,0.999995000025
29053,AutoEncoder (AE),OBSEA,2020-01-16,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,2,{},17.344048738479614,,,7.045416593551636,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
89191,PCC,OBSEA,2020-12-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",,,,7.452854871749878,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_17_18/results.csv,,0.999995000025
25271,HBOS,OBSEA,2020-12-07_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,5,"{'n_bins': 20, 'random_state': 42}",,,,9.957246780395508,,,,0.999995000025,0.0,1.0000000000000002,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
25251,HBOS,OBSEA,2020-12-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,5,"{'n_bins': 20, 'random_state': 42}",,,,9.445008039474487,,,,0.999995000025,0.0,1.0000000000000002,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_13_01_18_05/results.csv,,0.999995000025
90041,AutoEncoder (AE),OBSEA,2020-01-14,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",17.21687340736389,,,7.55845046043396,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_13_11_56/results.csv,,0.999995000025
29091,AutoEncoder (AE),OBSEA,2020-01-18,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,2,{},17.532862663269043,,,7.648126125335693,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_05_21_07_24/results.csv,,0.999995000025
73196,RobustPCA,OBSEA,2020-11-30,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,4293618dd12c59117ac7a434fda4220a,5,{'random_state': 42},146.07503509521484,,,6.8321051597595215,,,,0.999995000025,0.0,1.0,../../../../TimeEval_work/results/training_data_MSAD_2020/2024_04_12_05_23_57/results.csv,,0.999995000025
